DATE,TIMESTAMP,RECORD.x,BattV_Avg,BattV,BP_mmHg_Avg,BP_mmHg_Std,BP_mmHg,Rain_mm_Tot,AirTC_Avg,AirTC_Std,AirTC,RH,RH_Min,RH_TMn,RH_Max,RH_TMx,RECORD.y,BattV_Min,SlrkW_Avg,SlrkW_Std,SlrkW,SlrMJ_Tot,WS_ms_Avg,WS_ms_Std,WS_ms,WindDir,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT
2019-09-29,2019-09-29 07:30:00,135758,12.67077,12.67721,645.3272,1.943852,647.5245,0,NAN,NAN,NAN,75.488,75.488,1990-08-06 22:00:30,75.488,1990-08-06 22:00:30,90504,12.65958,0.02743439,0.001005426,0.02815936,0.00493819,0,0,0,186.0999,0,0,0
2019-09-29,2019-09-29 08:00:00,135761,12.87426,12.91812,645.1548,2.568455,643.0507,0,NAN,NAN,21.898,99.998,75.488,2019-09-29 07:50:30,99.998,2019-09-29 07:59:00,90506,12.77458,0.05494509,0.02287858,0.1279763,0.04945058,0.2824577,0.2827868,0.02286667,191.5051,0.2824577,188.9173,2.392591
2019-09-29,2019-09-29 08:30:00,135764,13.37276,13.36471,649.0046,0.5280924,649.1592,0,23.72585,0.3329713,24.253,89.438,89.438,2019-09-29 08:30:00,94.644,2019-09-29 08:22:00,90508,13.22032,0.1914531,0.01098738,0.2103939,0.1723078,0.2113533,0.3064558,0,194.2532,0.2113533,188.6025,3.554833
2019-09-29,2019-09-29 09:00:00,135767,13.27174,13.25726,647.5555,0.3080147,647.5313,0,25.21695,0.08963891,25.447,81.888,81.888,2019-09-29 09:00:00,83.697,2019-09-29 08:53:00,90510,13.24551,0.2736418,0.01663351,0.2858671,0.2462776,0.74382,0.4251013,1.581067,195.4907,0.74382,192.833,2.372027
2019-09-29,2019-09-29 09:30:00,135770,13.21205,13.20018,644.9716,1.2012,644.8754,0,26.0784,0.1081151,26.026,80.464,78.724,2019-09-29 09:25:00,80.539,2019-09-29 09:22:00,90512,13.18674,0.3485477,0.01221136,0.3692768,0.313693,1.104133,0.4766498,0.5684,195.0334,1.104133,190.9938,2.200806
2019-09-29,2019-09-29 10:00:00,135773,13.16492,13.16492,642.8105,1.611689,641.5785,0,26.60605,0.04651853,26.628,78.016,77.002,2019-09-29 09:50:30,78.52,2019-09-29 09:56:00,90514,13.15485,0.429406,0.01059174,0.4493287,0.3864655,1.439838,0.4614731,1.290333,190.014,1.439838,192.1743,2.04895
2019-09-29,2019-09-29 10:30:00,135776,13.15224,13.15317,642.263,1.38482,642.8057,0,27.212,0.1583138,27.598,73.626,72.699,2019-09-29 10:25:00,75.208,2019-09-29 10:23:00,90516,13.14645,0.501557,0.009785068,0.5183916,0.4514014,1.510398,0.7736206,1.270733,192.2766,1.510398,191.3367,3.255633
2019-09-29,2019-09-29 11:00:00,135779,13.0968,13.09273,648.3305,1.457483,648.8272,0,28.22425,0.2240446,27.7,72.457,69.008,2019-09-29 10:55:00,72.457,2019-09-29 11:00:00,90518,13.08349,0.5610682,0.00855273,0.5755498,0.5049614,1.236869,0.5151969,1.505933,192.7188,1.236869,191.2044,2.976393
2019-09-29,2019-09-29 11:30:00,135782,13.09134,13.09105,644.6205,0.709215,645.3792,0,28.0656,0.2856236,27.829,71.046,67.978,2019-09-29 11:26:30,72.992,2019-09-29 11:21:00,90520,13.07762,0.6097125,0.006615606,0.6216426,0.5487412,1.661644,1.16555,3.240533,190.3434,1.661644,191.8604,2.48891
2019-09-29,2019-09-29 12:00:00,135785,13.09227,13.09441,644.3713,0.7243937,645.3517,0,28.3069,0.200737,28.76,69.352,68.41,2019-09-29 11:58:00,71.576,2019-09-29 11:56:30,90522,13.0793,0.6450859,0.003799582,0.6405681,0.5805774,1.740915,0.6224949,0.9734666,188.4102,1.740915,191.1973,2.478221
