"TOA5","LP_Weather_Station_200","CR200X","25433","CR200X.Std.04","LancerParkWeatherStation.CR2","43280","Table2"
"TIMESTAMP","RECORD","BattV_Min","SlrkW_Avg","SlrkW_Std","SlrkW","SlrMJ_Tot","WS_ms_Avg","WS_ms_Std","WS_ms","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"TS","RN","Volts","kW/m^2","kW/m^2","kW/m^2","MJ/m^2","meters/sec","meters/sec","meters/sec","degrees","meters/sec","meters/sec","meters/sec"
"","","Min","Avg","Std","Smp","Tot","Avg","Std","Smp","Smp","WVc","WVc","WVc"
"2018-08-27 23:45:00",75838,12.21887,0.0001297314,0.0002794548,0,0.0001167583,0.3409311,0.2626699,0.4606,175.5842,0.3409311,241.5038,35.82476
"2018-08-28 00:00:00",75839,12.19705,7.885638E-05,0.000295218,0.001144689,7.097075E-05,0.1134622,0.1518044,0,213.9516,0.1134622,183.1537,7.25597
"2018-08-28 00:15:00",75840,12.20964,0,0,0,0,0.3422378,0.2553977,0,285.8164,0.3422378,276.6222,16.50748
"2018-08-28 00:30:00",75841,12.20628,0,0,0,0,0.7010267,0.4373931,1.084533,88.03918,0.7010267,92.93618,12.0499
"2018-08-28 00:45:00",75842,12.20124,5.596258E-05,0.0002103178,0,5.036633E-05,0.3863377,0.2316647,0.539,242.9043,0.3863377,206.9767,52.78086
"2018-08-28 01:00:00",75843,12.19873,3.815631E-05,0.0001431074,0,3.434068E-05,0.2209355,0.2287623,0,139.8501,0.2209355,196.4686,35.56781
"2018-08-28 01:15:00",75844,12.18697,6.613763E-05,0.0001748354,0,5.952386E-05,0.1476533,0.1920907,0,206.2621,0.1476533,190.8437,19.37924
"2018-08-28 01:30:00",75845,12.18865,2.543764E-06,1.369859E-05,0,2.289388E-06,0.04475333,0.1138318,0,153.038,0.04475333,134.1218,5.26814
"2018-08-28 01:45:00",75846,12.15088,7.631267E-06,4.109563E-05,0,6.868141E-06,0,0,0,229.1984,0,0,0
"2018-08-28 02:00:00",75847,12.1811,4.070005E-05,0.0001092334,0,3.663005E-05,0,0,0,240.141,0,0,0
"2018-08-28 02:15:00",75848,12.1727,3.306883E-05,0.0001143559,0,2.976195E-05,0.2477222,0.15568,0.1437333,231.992,0.2477222,165.4721,27.31473
"2018-08-28 02:30:00",75849,12.16851,3.815631E-05,0.0001585516,0,3.434068E-05,0.1031178,0.1511322,0.4442666,123.847,0.1031178,164.1348,22.2702
"2018-08-28 02:45:00",75850,12.17102,0,0,0,0,0.2563244,0.2192803,0,220.9064,0.2563244,163.6987,33.50216
"2018-08-28 03:00:00",75851,12.16263,1.78063E-05,8.285712E-05,0,1.602567E-05,0.2280133,0.2033876,0,240.2472,0.2280133,203.5513,45.12663
"2018-08-28 03:15:00",75852,12.16347,1.017501E-05,3.807139E-05,0,9.157507E-06,0.06315555,0.1355839,0.4312,264.0764,0.06315555,237.1804,6.693802
"2018-08-28 03:30:00",75853,12.15927,4.578758E-05,0.0002062795,0,4.120882E-05,0.1378533,0.1890654,0,207.6318,0.1378533,265.2151,12.2229
"2018-08-28 03:45:00",75854,12.14584,4.578758E-05,0.0002199428,0,4.120882E-05,0,0,0,255.9101,0,0,0
"2018-08-28 04:00:00",75855,12.11646,7.631267E-06,3.02054E-05,0,6.868141E-06,0.03865556,0.08016359,0.09146667,246.2158,0.03865556,202.6329,10.88508
"2018-08-28 04:15:00",75856,12.15424,7.631267E-06,4.109563E-05,0,6.868141E-06,0.03440889,0.08244596,0.3005333,267.4704,0.03440889,261.526,7.374331
"2018-08-28 04:30:00",75857,12.15088,2.543764E-06,1.369859E-05,0,2.289388E-06,0.09571333,0.1392437,0,280.6257,0.09571333,265.5958,1.081311
"2018-08-28 04:45:00",75858,12.14416,0.0001042939,0.0002449016,0,9.386454E-05,0,0,0,291.798,0,0,0
"2018-08-28 05:00:00",75859,12.145,3.052504E-05,0.0001159014,0,2.747254E-05,0.05041556,0.1005252,0,184.5828,0.05041556,184.6064,0.05258782
"2018-08-28 05:15:00",75860,12.13661,6.613762E-05,0.0002244278,0,5.952386E-05,0.06772888,0.1169203,0,216.4483,0.06772888,185.7969,7.381672
"2018-08-28 05:30:00",75861,12.13913,3.815631E-05,0.0001389783,0.0003815631,3.434068E-05,0.04312,0.07558363,0,281.5988,0.04312,252.3392,2.049216
"2018-08-28 05:45:00",75862,12.13241,1.780627E-05,9.588971E-05,0,1.602565E-05,0.02700444,0.06194581,0,280.8772,0.02700444,281.2703,0.01142134
"2018-08-28 06:00:00",75863,12.13157,4.833132E-05,0.0002014068,0,4.349819E-05,0.1289244,0.1233622,0.1012667,224.5713,0.1289244,164.2466,19.75899
"2018-08-28 06:15:00",75864,12.12653,1.526253E-05,8.219127E-05,0,1.373628E-05,0.0637,0.1148231,0,189.6542,0.0637,205.0511,16.85522
"2018-08-28 06:30:00",75865,12.12905,2.035004E-05,8.57355E-05,0,1.831504E-05,0.1344778,0.152809,0,243.0776,0.1344778,147.5754,29.91745
"2018-08-28 06:45:00",75866,12.12989,0.0001119252,0.0002947243,0.001297314,0.0001007327,0.04322889,0.08638128,0,230.5009,0.04322889,194.3637,35.84927
"2018-08-28 07:00:00",75867,12.11646,0.0005367321,0.0008253257,0.002365692,0.000483059,0.1933867,0.1759647,0.4769333,254.018,0.1933867,234.8092,21.13261
"2018-08-28 07:15:00",75868,12.13829,0.006842698,0.003843275,0.01549146,0.00615843,0.2152733,0.1993994,0.2319333,253.2162,0.2152733,246.2286,23.30509
"2018-08-28 07:30:00",75869,12.13997,0.03461286,0.01158286,0.05433459,0.03115158,0,0,0,211.1189,0,0,0
