Date/Time, Depth
2017-11-11 09:11:42,46.16
2017-11-11 09:11:45,45.51
2017-11-11 09:11:53,44.94
2017-11-11 10:11:28,43.19
2017-11-11 10:11:24,42.75
2017-11-11 10:11:32,42.22
2017-11-11 10:11:24,41.24
2017-11-11 11:11:09,39.94
2017-11-11 11:11:40,38.89
2017-11-11 11:11:24,37.29
2017-11-11 11:11:30,36.88
2017-11-11 12:11:44,36.25
2017-11-11 12:11:34,35.72
2017-11-11 12:11:17,35.37
2017-11-11 12:11:33,34.75
2017-11-11 12:11:12,34
2017-11-11 12:11:50,33.78
2017-11-11 13:11:58,33.59
2017-11-11 13:11:46,32.57
2017-11-11 13:11:17,32.44
2017-11-11 13:11:11,32.11
2017-11-11 13:11:17,32.15
2017-11-11 14:11:12,32.09
2017-11-11 14:11:20,31.76
2017-11-11 14:11:31,31.82
2017-11-11 14:11:43,31.98
2017-11-11 14:11:46,32.1
2017-11-11 14:11:24,32.41
2017-11-11 15:11:34,32.56
2017-11-11 15:11:57,32.75
2017-11-11 15:11:05,33.35
2017-11-11 15:11:31,33.91
2017-11-11 15:11:17,34.28
2017-11-11 16:11:42,35.01
2017-11-11 16:11:03,35.63
2017-11-11 16:11:57,37.26
2017-11-11 16:11:58,37.96
2017-11-11 16:11:00,38.5
2017-11-11 16:11:02,39.49
2017-11-11 17:11:03,40.36
2017-11-11 17:11:07,40.97
2017-11-11 17:11:06,41.77
2017-11-11 17:11:08,42.65
2017-11-11 17:11:10,43.39
2017-11-11 17:11:12,44.03
2017-11-11 18:11:15,45.48
2017-11-11 18:11:17,46.18
2017-11-11 18:11:18,47.06
2017-11-11 18:11:20,47.48
2017-11-11 18:11:21,47.94
2017-11-11 19:11:23,48.7
2017-11-11 19:11:25,49.21
2017-11-11 19:11:26,49.41
2017-11-11 19:11:28,49.95
2017-11-11 19:11:29,50.47
2017-11-11 19:11:31,50.74
2017-11-11 20:11:34,51.06
2017-11-11 20:11:36,51.3
2017-11-11 20:11:37,51.81
2017-11-11 20:11:40,51.45
2017-11-11 21:11:43,51.35
2017-11-11 21:11:44,51.11
2017-11-11 21:11:46,51.08
2017-11-11 21:11:48,50.75
2017-11-11 21:11:49,50.09
2017-11-11 21:11:51,49.84
2017-11-11 22:11:54,48.96
2017-11-11 22:11:56,48.07
2017-11-11 22:11:57,47.62
2017-11-11 22:11:59,46.94
2017-11-11 22:11:01,46.34
2017-11-11 23:11:02,45.8
2017-11-11 23:11:04,44.95
2017-11-11 23:11:05,44.41
2017-11-11 23:11:07,43.77
2017-11-11 23:11:08,42.88
2017-11-11 23:11:10,42.27
2017-11-12 00:11:12,41.64
2017-11-12 00:11:13,40.63
2017-11-12 00:11:15,39.99
2017-11-12 00:11:16,39.49
2017-11-12 00:11:20,38.61
2017-11-12 00:11:20,38.12
2017-11-12 01:11:21,37.6
2017-11-12 01:11:23,37.02
2017-11-12 01:11:26,35.95
2017-11-12 01:11:28,35.58
2017-11-12 01:11:29,35.13
2017-11-12 02:11:31,34.7
2017-11-12 02:11:33,34.18
2017-11-12 02:11:34,34.04
2017-11-12 02:11:36,33.94
2017-11-12 02:11:39,33.43
2017-11-12 03:11:41,33.31
2017-11-12 03:11:43,33.47
2017-11-12 03:11:44,33.53
2017-11-12 03:11:45,33.54
2017-11-12 03:11:47,33.87
2017-11-12 03:11:49,34.29
2017-11-12 04:11:50,34.69
2017-11-12 04:11:53,35.45
2017-11-12 04:11:55,36.46
2017-11-12 04:11:57,37.09
2017-11-12 04:11:59,37.46
2017-11-12 05:11:02,38.95
2017-11-12 05:11:03,39.62
2017-11-12 05:11:05,40.8
2017-11-12 05:11:07,41.18
2017-11-12 05:11:09,41.73
2017-11-12 06:11:10,42.91
2017-11-12 06:11:12,43.6
2017-11-12 06:11:13,44.16
2017-11-12 06:11:15,44.91
2017-11-12 06:11:16,45.6
2017-11-12 06:11:18,46.32
2017-11-12 07:11:20,47.11
2017-11-12 07:11:23,48.25
2017-11-12 07:11:25,48.55
2017-11-12 07:11:26,49.29
2017-11-12 07:11:28,49.99
2017-11-12 08:11:31,50.44
2017-11-12 08:11:35,50.98
2017-11-12 08:11:36,51.57
2017-11-12 08:11:37,51.46
2017-11-12 09:11:41,51.95
2017-11-12 09:11:43,51.55
2017-11-12 09:11:50,51.68
2017-11-12 09:11:51,51.73
2017-11-12 09:11:56,51.23
2017-11-12 10:11:01,51.43
2017-11-12 10:11:05,50.41
2017-11-12 10:11:14,50.07
2017-11-12 10:11:19,48.9
2017-11-12 11:11:23,48.2
2017-11-12 11:11:28,47.46
2017-11-12 11:11:32,46.99
2017-11-12 11:11:41,44.9
2017-11-12 11:11:46,44.37
2017-11-12 12:11:51,43.16
2017-11-12 12:11:00,42.06
2017-11-12 12:11:05,40.52
2017-11-12 13:11:13,39.61
2017-11-12 13:11:18,38.61
2017-11-12 13:11:23,38.15
2017-11-12 13:11:27,37.3
2017-11-12 13:11:32,36.5
2017-11-12 13:11:37,35.97
2017-11-12 14:11:46,34.68
2017-11-12 14:11:54,33.91
2017-11-12 15:11:04,33.67
2017-11-12 15:11:08,32.94
2017-11-12 15:11:17,32.89
2017-11-12 15:11:22,32.86
2017-11-12 16:11:27,33.61
2017-11-12 16:11:31,33.56
2017-11-12 16:11:36,33.69
2017-11-12 16:11:41,33.92
2017-11-12 16:11:45,35.08
2017-11-12 16:11:49,35.56
2017-11-12 17:11:55,35.96
2017-11-12 17:11:59,37.35
2017-11-12 17:11:03,37.48
2017-11-12 17:11:08,38.27
2017-11-12 17:11:12,39.48
2017-11-12 18:11:22,40.37
2017-11-12 18:11:30,42.91
2017-11-12 18:11:35,43.4
2017-11-12 19:11:44,45.04
2017-11-12 19:11:48,45.59
2017-11-12 20:11:07,48.58
2017-11-12 20:11:11,49.07
2017-11-12 20:11:16,49.33
2017-11-12 20:11:21,49.49
2017-11-12 20:11:25,50.51
2017-11-12 20:11:29,50.74
2017-11-12 21:11:34,50.85
2017-11-12 21:11:39,51.34
2017-11-12 21:11:43,50.57
2017-11-12 22:11:57,50.97
2017-11-12 22:11:01,51.07
2017-11-12 22:11:06,50.27
2017-11-12 22:11:10,50.59
2017-11-12 23:11:20,49.12
2017-11-12 23:11:24,48.7
2017-11-12 23:11:28,47.94
2017-11-12 23:11:33,47.45
2017-11-12 23:11:38,46.43
2017-11-12 23:11:48,45.26
2017-11-13 00:11:47,44.67
2017-11-13 00:11:52,44.04
2017-11-13 00:11:56,43.47
2017-11-13 00:11:01,42.24
2017-11-13 00:11:05,41.64
2017-11-13 01:11:10,41.15
2017-11-13 01:11:14,39.99
2017-11-13 01:11:19,39.24
2017-11-13 01:11:23,38.23
2017-11-13 01:11:28,37.44
2017-11-13 01:11:32,37.09
2017-11-13 02:11:41,35.57
2017-11-13 02:11:46,35.07
2017-11-13 02:11:50,34.32
2017-11-13 03:11:59,33.81
2017-11-13 03:11:04,32.67
2017-11-13 03:11:08,32.56
2017-11-13 03:11:13,32.8
2017-11-13 03:11:18,31.92
2017-11-13 04:11:22,32.07
2017-11-13 04:11:27,32.05
2017-11-13 04:11:32,31.68
2017-11-13 04:11:36,32.55
2017-11-13 04:11:41,32.82
2017-11-13 04:11:45,32.81
2017-11-13 05:11:50,33.82
2017-11-13 05:11:54,34.15
2017-11-13 05:11:58,34.58
2017-11-13 05:11:03,36.22
2017-11-13 05:11:07,36.82
2017-11-13 06:11:12,37.48
2017-11-13 06:11:21,39.05
2017-11-13 06:11:26,40.61
2017-11-13 06:11:30,41.67
2017-11-13 06:11:35,41.51
2017-11-13 07:11:40,43.03
2017-11-13 07:11:44,43.69
2017-11-13 07:11:49,44.66
2017-11-13 07:11:53,45.74
2017-11-13 08:11:07,47.67
2017-11-13 08:11:11,48.7
2017-11-13 08:11:16,48.83
2017-11-13 08:11:20,49.36
2017-11-13 08:11:25,49.78
2017-11-13 09:11:30,50.67
2017-11-13 09:11:34,50.83
2017-11-13 09:11:39,51.04
2017-11-13 09:11:43,51.45
2017-11-13 09:11:48,51.53
2017-11-13 10:11:52,52.04
2017-11-13 10:11:01,51.64
2017-11-13 10:11:06,51.97
2017-11-13 10:11:11,51.81
2017-11-13 11:11:15,50.97
2017-11-13 11:11:19,50.66
2017-11-13 11:11:29,49.32
2017-11-13 11:11:38,47.84
2017-11-13 12:11:43,47.43
2017-11-13 12:11:52,45.53
2017-11-13 12:11:56,44.89
2017-11-13 13:11:14,40.82
2017-11-13 13:11:19,40.23
2017-11-13 13:11:29,38.6
2017-11-13 14:11:33,37.65
2017-11-13 14:11:37,36.83
2017-11-13 14:11:51,34.08
2017-11-13 15:11:56,33.33
2017-11-13 15:11:00,33
2017-11-13 15:11:05,32.87
2017-11-13 15:11:09,32.12
2017-11-13 15:11:14,31.82
2017-11-13 16:11:24,31.58
2017-11-13 16:11:28,31.6
2017-11-13 16:11:33,31.46
2017-11-13 16:11:37,31.43
2017-11-13 16:11:42,31.8
2017-11-13 17:11:46,31.97
2017-11-13 17:11:51,32.3
2017-11-13 17:11:55,33.15
2017-11-13 17:11:00,33.76
2017-11-13 17:11:05,34.19
2017-11-13 18:11:09,34.95
2017-11-13 18:11:13,35.46
2017-11-13 18:11:18,36.02
2017-11-13 18:11:23,36.97
2017-11-13 18:11:27,37.35
2017-11-13 18:11:31,38.37
2017-11-13 19:11:41,39.66
2017-11-13 19:11:50,41.26
2017-11-13 19:11:54,41.64
2017-11-13 20:11:59,42.28
2017-11-13 20:11:04,43.38
2017-11-13 20:11:08,43.9
2017-11-13 20:11:13,44.28
2017-11-13 20:11:18,45.04
2017-11-13 20:11:22,45.98
2017-11-13 21:11:27,46.56
2017-11-13 21:11:31,46.68
2017-11-13 21:11:36,46.8
2017-11-13 21:11:40,47.56
2017-11-13 21:11:45,48.14
2017-11-13 22:11:49,47.93
2017-11-13 22:11:54,47.45
2017-11-13 22:11:59,47.94
2017-11-13 22:11:03,48.32
2017-11-13 22:11:09,48.08
2017-11-13 23:11:12,47.82
2017-11-13 23:11:16,47.45
2017-11-13 23:11:21,47.37
2017-11-13 23:11:25,47.05
2017-11-13 23:11:30,46.32
2017-11-13 23:11:35,45.63
2017-11-14 00:11:40,45.19
2017-11-14 00:11:44,44.54
2017-11-14 00:11:49,43.79
2017-11-14 00:11:53,42.9
2017-11-14 00:11:57,42.15
2017-11-14 01:11:02,41.51
2017-11-14 01:11:07,41
2017-11-14 01:11:11,39.78
2017-11-14 01:11:16,38.93
2017-11-14 01:11:25,37.91
2017-11-14 02:11:29,36.84
2017-11-14 02:11:39,35.2
2017-11-14 02:11:48,33.56
2017-11-14 03:11:52,32.94
2017-11-14 03:11:57,32.18
2017-11-14 03:11:01,31.75
2017-11-14 03:11:06,31.41
2017-11-14 03:11:10,31.31
2017-11-14 04:11:20,30.41
2017-11-14 04:11:24,30.53
2017-11-14 04:11:29,30.54
2017-11-14 04:11:33,30.57
2017-11-14 04:11:37,30.72
2017-11-14 05:11:47,30.78
2017-11-14 05:11:51,31.3
2017-11-14 05:11:56,31.41
2017-11-14 05:11:00,32.22
2017-11-14 06:11:10,33.12
2017-11-14 06:11:14,34.33
2017-11-14 06:11:19,35.08
2017-11-14 06:11:28,37.01
2017-11-14 07:11:37,38.64
2017-11-14 07:11:41,39.79
2017-11-14 07:11:46,40.13
2017-11-14 07:11:50,41.21
2017-11-14 08:11:04,43.49
2017-11-14 08:11:09,44.5
2017-11-14 08:11:13,45.39
2017-11-14 08:11:18,46.43
2017-11-14 09:11:22,46.81
2017-11-14 09:11:27,47.6
2017-11-14 09:11:32,48.57
2017-11-14 09:11:36,49.16
2017-11-14 09:11:41,49.44
2017-11-14 10:11:45,49.59
2017-11-14 10:11:50,50.38
2017-11-14 10:11:55,51.39
2017-11-14 10:11:59,51.46
2017-11-14 10:11:04,51.6
2017-11-14 11:11:08,51.97
2017-11-14 11:11:13,52.47
2017-11-14 11:11:17,52.54
2017-11-14 11:11:22,51.75
2017-11-14 11:11:27,51.97
2017-11-14 12:11:36,51.09
2017-11-14 12:11:40,50.77
2017-11-14 12:11:45,50.32
2017-11-14 12:11:49,49.54
2017-11-14 13:11:59,48.14
2017-11-14 13:11:03,47.54
2017-11-14 13:11:08,46.84
2017-11-14 13:11:12,45.97
2017-11-14 13:11:17,45.49
2017-11-14 13:11:22,44.72
2017-11-14 14:11:26,43.88
2017-11-14 14:11:31,43.32
2017-11-14 14:11:35,42.46
2017-11-14 14:11:47,40.7
2017-11-14 15:11:50,39.59
2017-11-14 15:11:54,39.19
2017-11-14 15:11:58,38.6
2017-11-14 15:11:03,37.87
2017-11-14 16:11:12,37.12
2017-11-14 16:11:17,36.99
2017-11-14 16:11:21,36.65
2017-11-14 16:11:26,36.08
2017-11-14 16:11:30,35.71
2017-11-14 16:11:35,35.71
2017-11-14 17:11:40,35.43
2017-11-14 17:11:53,35.04
2017-11-14 17:11:58,35.24
2017-11-14 18:11:03,35.54
2017-11-14 18:11:07,35.71
2017-11-14 18:11:16,36.54
2017-11-14 18:11:21,37.16
2017-11-14 18:11:25,37.93
2017-11-14 19:11:30,38.85
2017-11-14 19:11:42,40.63
2017-11-14 19:11:44,41.89
2017-11-14 19:11:48,42.65
2017-11-14 20:11:53,43.42
2017-11-14 20:11:57,44.23
2017-11-14 20:11:01,45.07
2017-11-14 20:11:07,46.3
2017-11-14 20:11:11,46.57
2017-11-14 20:11:16,46.97
2017-11-14 21:11:20,48.07
2017-11-14 21:11:25,48.7
2017-11-14 21:11:29,48.96
2017-11-14 21:11:34,49.49
2017-11-14 21:11:38,50.22
2017-11-14 22:11:43,50.88
2017-11-14 22:11:47,51.35
2017-11-14 22:11:52,51.84
2017-11-14 22:11:56,52.39
2017-11-14 22:11:01,52.99
2017-11-14 23:11:05,53.12
2017-11-14 23:11:15,53.88
2017-11-14 23:11:19,54
2017-11-14 23:11:24,54.08
2017-11-14 23:11:28,53.88
2017-11-15 00:11:33,53.73
2017-11-15 00:11:38,53.34
2017-11-15 00:11:42,53.02
2017-11-15 00:11:47,52.86
2017-11-15 00:11:51,52.11
2017-11-15 01:11:56,51.48
2017-11-15 01:11:00,50.83
2017-11-15 01:11:05,50.09
2017-11-15 01:11:09,49.47
2017-11-15 01:11:14,48.32
2017-11-15 02:11:23,46.93
2017-11-15 02:11:27,45.82
2017-11-15 02:11:32,45.42
2017-11-15 02:11:37,44.67
2017-11-15 02:11:41,43.66
2017-11-15 03:11:45,43.4
2017-11-15 03:11:50,43
2017-11-15 03:11:55,42.02
2017-11-15 03:11:59,41.24
2017-11-15 03:11:04,40.76
2017-11-15 04:11:08,40.12
2017-11-15 04:11:13,39.38
2017-11-15 04:11:27,37.84
2017-11-15 04:11:31,37.47
2017-11-15 05:11:36,37.1
2017-11-15 05:11:40,36.74
2017-11-15 05:11:45,36.59
2017-11-15 05:11:49,36.59
2017-11-15 05:11:53,36.47
2017-11-15 06:11:58,36.47
2017-11-15 06:11:03,36.46
2017-11-15 06:11:12,37.81
2017-11-15 06:11:16,37.6
2017-11-15 07:11:26,39.37
2017-11-15 07:11:30,40.14
2017-11-15 07:11:34,40.5
2017-11-15 07:11:39,41.29
2017-11-15 07:11:44,42.43
2017-11-15 08:11:48,43.48
2017-11-15 08:11:53,44.1
2017-11-15 08:11:57,44.92
2017-11-15 08:11:02,46.04
2017-11-15 08:11:06,47.03
2017-11-15 08:11:11,47.77
2017-11-15 09:11:16,48.59
2017-11-15 09:11:25,50.42
2017-11-15 09:11:29,51.23
2017-11-15 09:11:34,51.9
2017-11-15 10:11:38,52.69
2017-11-15 10:11:43,53.47
2017-11-15 10:11:48,53.96
2017-11-15 10:11:52,54.33
2017-11-15 10:11:57,54.97
2017-11-15 11:11:01,55.38
2017-11-15 11:11:06,55.76
2017-11-15 11:11:11,56.14
2017-11-15 11:11:18,56.38
2017-11-15 11:11:20,56.69
2017-11-15 11:11:25,56.58
2017-11-15 12:11:30,56.84
2017-11-15 12:11:34,56.74
2017-11-15 12:11:38,56.44
2017-11-15 12:11:43,56.55
2017-11-15 12:11:32,56.11
2017-11-15 13:11:52,55.9
2017-11-15 13:11:57,55.27
2017-11-15 13:11:01,54.72
2017-11-15 13:11:06,54.26
2017-11-15 13:11:10,53.53
2017-11-15 13:11:15,52.7
2017-11-15 14:11:20,51.89
2017-11-15 14:11:25,51.39
2017-11-15 14:11:29,50.79
2017-11-15 14:11:34,49.45
2017-11-15 14:11:38,48.7
2017-11-15 15:11:43,48.35
2017-11-15 15:11:47,47.32
2017-11-15 15:11:52,46.68
2017-11-15 15:11:56,45.72
2017-11-15 15:11:02,45.11
2017-11-15 16:11:06,44.53
2017-11-15 16:11:15,43.54
2017-11-15 16:11:15,42.86
2017-11-15 16:11:24,41.65
2017-11-15 16:11:29,41.43
2017-11-15 17:11:34,41.13
2017-11-15 17:11:38,40.39
2017-11-15 17:11:42,40.37
2017-11-15 17:11:47,40.12
2017-11-15 18:11:56,39.74
2017-11-15 18:11:00,39.27
2017-11-15 18:11:05,39.62
2017-11-15 18:11:10,40
2017-11-15 18:11:14,39.81
2017-11-15 18:11:19,40.25
2017-11-15 19:11:23,40.88
2017-11-15 19:11:32,42.15
2017-11-15 19:11:42,43.91
2017-11-15 20:11:46,44.54
2017-11-15 20:11:51,45.36
2017-11-15 20:11:55,46.56
2017-11-15 20:11:00,47.31
2017-11-15 20:11:05,48.34
2017-11-15 20:11:09,49.49
2017-11-15 21:11:13,50.34
2017-11-15 21:11:23,52.36
2017-11-15 21:11:27,53
2017-11-15 21:11:32,54.01
2017-11-15 22:11:37,54.97
2017-11-15 22:11:41,55.64
2017-11-15 22:11:46,56.37
2017-11-15 22:11:50,56.91
2017-11-15 23:11:59,58.29
2017-11-15 23:11:08,58.67
2017-11-15 23:11:13,59.04
2017-11-15 23:11:17,59.73
2017-11-15 23:11:22,59.81
2017-11-16 00:11:27,60.02
2017-11-16 00:11:36,60.31
2017-11-16 00:11:40,60.21
2017-11-16 00:11:45,60.18
2017-11-16 01:11:49,59.88
2017-11-16 01:11:54,59.74
2017-11-16 01:11:03,58.68
2017-11-16 01:11:08,58.04
2017-11-16 01:11:13,57.14
2017-11-16 02:11:17,56.66
2017-11-16 02:11:21,55.9
2017-11-16 02:11:26,54.78
2017-11-16 02:11:31,54.68
2017-11-16 02:11:35,53.87
2017-11-16 03:11:40,52.87
2017-11-16 03:11:45,52.1
2017-11-16 03:11:49,51.05
2017-11-16 03:11:58,49.84
2017-11-16 03:11:58,49.58
2017-11-16 04:11:03,48.59
2017-11-16 04:11:07,48.07
2017-11-16 04:11:12,47.32
2017-11-16 04:11:17,46.19
2017-11-16 04:11:21,46.31
2017-11-16 04:11:25,45.42
2017-11-16 05:11:31,44.29
2017-11-16 05:11:35,44.04
2017-11-16 05:11:40,43.54
2017-11-16 05:11:44,43.58
2017-11-16 05:11:48,43.33
2017-11-16 06:11:53,42.33
2017-11-16 06:11:58,42.41
2017-11-16 06:11:02,42.65
2017-11-16 06:11:07,41.81
2017-11-16 06:11:11,41.89
2017-11-16 06:11:16,42.26
2017-11-16 07:11:29,43.23
2017-11-16 07:11:34,44.09
2017-11-16 07:11:39,45.08
2017-11-16 08:11:49,46.11
2017-11-16 08:11:52,47.52
2017-11-16 08:11:57,48.04
2017-11-16 08:11:01,48.76
2017-11-16 08:11:06,50.12
2017-11-16 09:11:11,51.03
2017-11-16 09:11:15,51.98
2017-11-16 09:11:20,52.82
2017-11-16 09:11:25,53.82
2017-11-16 09:11:29,54.75
2017-11-16 10:11:34,55.4
2017-11-16 10:11:43,57.46
2017-11-16 10:11:48,58.13
2017-11-16 10:11:52,58.74
2017-11-16 11:11:06,60.93
2017-11-16 11:11:11,61.59
2017-11-16 11:11:16,61.69
2017-11-16 11:11:20,62.5
2017-11-16 12:11:30,62.75
2017-11-16 12:11:34,63.02
2017-11-16 12:11:39,63.08
2017-11-16 13:11:48,63.01
2017-11-16 13:11:53,62.84
2017-11-16 13:11:57,62.97
2017-11-16 13:11:02,62.14
2017-11-16 13:11:06,62.2
2017-11-16 13:11:11,61.72
2017-11-16 14:11:16,60.86
2017-11-16 14:11:20,60.67
2017-11-16 14:11:25,59.33
2017-11-16 14:11:30,58.6
2017-11-16 14:11:34,58.34
2017-11-16 15:11:39,56.97
2017-11-16 15:11:43,56.05
2017-11-16 15:11:48,54.81
2017-11-16 15:11:53,54.16
2017-11-16 15:11:58,53.41
2017-11-16 16:11:02,51.87
2017-11-16 16:11:07,50.92
2017-11-16 16:11:16,49.15
2017-11-16 16:11:21,48.46
2017-11-16 17:11:30,46.68
2017-11-16 17:11:35,45.93
2017-11-16 17:11:39,45.44
2017-11-16 17:11:44,44.79
2017-11-16 17:11:49,44.41
2017-11-16 18:11:53,44.68
2017-11-16 18:11:58,44.16
2017-11-16 18:11:02,43.41
2017-11-16 18:11:07,43.14
2017-11-16 19:11:20,42.66
2017-11-16 19:11:25,42.51
2017-11-16 19:11:30,42.68
2017-11-16 19:11:37,43.54
2017-11-16 19:11:39,43.61
2017-11-16 20:11:44,44.64
2017-11-16 20:11:48,44.16
2017-11-16 20:11:53,44.55
2017-11-16 20:11:57,46.18
2017-11-16 20:11:02,46.69
2017-11-16 20:11:06,46.05
2017-11-16 21:11:11,46.7
2017-11-16 21:11:15,47.82
2017-11-16 21:11:20,48.83
2017-11-16 21:11:25,49.6
2017-11-16 22:11:34,50.47
2017-11-16 22:11:38,52.58
2017-11-16 22:11:43,52.13
2017-11-16 22:11:47,52.74
2017-11-16 22:11:52,52.87
2017-11-16 23:11:56,53.38
2017-11-16 23:11:01,53.37
2017-11-16 23:11:05,52.99
2017-11-16 23:11:10,53.75
2017-11-16 23:11:15,53.87
2017-11-16 23:11:20,53.12
2017-11-17 00:11:24,53.34
2017-11-17 00:11:29,53.99
2017-11-17 00:11:32,53.93
2017-11-17 00:11:37,53.36
2017-11-17 00:11:42,52.74
2017-11-17 01:11:47,53
2017-11-17 01:11:51,52.75
2017-11-17 01:11:56,52.62
2017-11-17 01:11:05,51.39
2017-11-17 01:11:09,51.38
2017-11-17 02:11:14,50.43
2017-11-17 02:11:18,49.84
2017-11-17 02:11:23,48.64
2017-11-17 02:11:28,47.52
2017-11-17 02:11:32,46.68
2017-11-17 03:11:37,45.93
2017-11-17 03:11:41,45.15
2017-11-17 03:11:55,42.14
2017-11-17 04:11:00,41.52
2017-11-17 04:11:04,40.37
2017-11-17 04:11:09,39.51
2017-11-17 04:11:13,37.6
2017-11-17 04:11:18,36.97
2017-11-17 04:11:22,35.9
2017-11-17 05:11:27,34.66
2017-11-17 05:11:31,33.56
2017-11-17 05:11:36,32.55
2017-11-17 05:11:40,31.55
2017-11-17 05:11:45,31.67
2017-11-17 06:11:49,30.66
2017-11-17 06:11:54,30.06
2017-11-17 06:11:59,29.79
2017-11-17 06:11:08,28.87
2017-11-17 06:11:12,29.01
2017-11-17 07:11:17,29.02
2017-11-17 07:11:21,28.58
2017-11-17 07:11:26,29.16
2017-11-17 07:11:30,29.06
2017-11-17 07:11:35,29.09
2017-11-17 08:11:39,29.45
2017-11-17 08:11:44,29.6
2017-11-17 08:11:49,30.24
2017-11-17 08:11:53,30.72
2017-11-17 08:11:58,30.99
2017-11-17 08:11:02,32.08
2017-11-17 09:11:07,32.9
2017-11-17 09:11:16,35.35
2017-11-17 09:11:21,35.58
2017-11-17 10:11:29,37.83
2017-11-17 10:11:34,38.42
2017-11-17 10:11:38,39.38
2017-11-17 10:11:44,40.41
2017-11-17 10:11:48,41.56
2017-11-17 11:11:53,42.4
2017-11-17 11:11:57,43.09
2017-11-17 11:11:02,43.95
2017-11-17 11:11:06,44.85
2017-11-17 11:11:11,45.12
2017-11-17 11:11:16,46.04
2017-11-17 12:11:20,46.5
2017-11-17 12:11:25,46.53
2017-11-17 12:11:29,47.06
2017-11-17 12:11:34,47.68
2017-11-17 12:11:39,47.81
2017-11-17 13:11:43,47.65
2017-11-17 13:11:52,47.93
2017-11-17 13:11:52,48.12
2017-11-17 13:11:57,47.98
2017-11-17 13:11:01,47.96
2017-11-17 14:11:11,47.59
2017-11-17 14:11:15,47.71
2017-11-17 14:11:20,46.99
2017-11-17 14:11:29,46.37
2017-11-17 15:11:38,45.24
2017-11-17 15:11:47,43.35
2017-11-17 15:11:52,42.92
2017-11-17 15:11:56,41.9
2017-11-17 16:11:01,40.75
2017-11-17 16:11:06,39.86
2017-11-17 16:11:11,38.76
2017-11-17 16:11:15,37.99
2017-11-17 16:11:20,37.11
2017-11-17 17:11:24,35.96
2017-11-17 17:11:29,35.3
2017-11-17 17:11:33,34.45
2017-11-17 17:11:43,33.06
2017-11-17 18:11:47,32.3
2017-11-17 18:11:52,31.54
2017-11-17 18:11:56,31.54
2017-11-17 18:11:01,30.53
2017-11-17 18:11:05,30.28
2017-11-17 18:11:10,30.03
2017-11-17 19:11:14,29.4
2017-11-17 19:11:19,29.77
2017-11-17 19:11:23,29.4
2017-11-17 19:11:28,28.8
2017-11-17 19:11:32,29.02
2017-11-17 20:11:37,29.52
2017-11-17 20:11:46,29.65
2017-11-17 20:11:50,29.92
2017-11-17 20:11:55,29.95
2017-11-17 20:11:03,31.04
2017-11-17 21:11:04,31.29
2017-11-17 21:11:08,31.74
2017-11-17 21:11:22,34.7
2017-11-17 22:11:27,35.2
2017-11-17 22:11:31,35.99
2017-11-17 22:11:40,38.36
2017-11-17 22:11:44,39.03
2017-11-17 23:11:49,40.04
2017-11-17 23:11:54,40.86
2017-11-17 23:11:58,41.66
2017-11-17 23:11:03,42.78
2017-11-17 23:11:07,43.28
2017-11-17 23:11:12,43.81
2017-11-18 00:11:17,44.29
2017-11-18 00:11:21,45.28
2017-11-18 00:11:25,46.02
2017-11-18 00:11:29,45.67
2017-11-18 00:11:34,46.18
2017-11-18 01:11:39,46.81
2017-11-18 01:11:43,47.06
2017-11-18 01:11:48,47.2
2017-11-18 01:11:55,47.18
2017-11-18 01:11:57,47.58
2017-11-18 01:11:01,47.69
2017-11-18 02:11:06,47.31
2017-11-18 02:11:10,47.44
2017-11-18 02:11:15,46.93
2017-11-18 02:11:19,46.21
2017-11-18 02:11:24,46.07
2017-11-18 03:11:28,45.44
2017-11-18 03:11:33,44.95
2017-11-18 03:11:58,44.28
2017-11-18 03:11:42,43.52
2017-11-18 03:11:51,42.01
2017-11-18 04:11:55,41.24
2017-11-18 04:11:00,40.26
2017-11-18 04:11:04,39.46
2017-11-18 04:11:09,38.48
2017-11-18 04:11:14,37.6
2017-11-18 05:11:19,36.45
2017-11-18 05:11:22,35.71
2017-11-18 06:11:59,30.41
2017-11-18 06:11:03,30.2
2017-11-18 07:11:07,29.79
2017-11-18 07:11:12,29.73
2017-11-18 07:11:17,29.3
2017-11-18 07:11:21,29.49
2017-11-18 07:11:26,30.13
2017-11-18 08:11:35,29.8
2017-11-18 08:11:39,30.73
2017-11-18 08:11:44,31.51
2017-11-18 09:11:02,33.91
2017-11-18 09:11:07,35.37
2017-11-18 09:11:11,36.52
2017-11-18 09:11:16,36.84
2017-11-18 10:11:20,37.94
2017-11-18 10:11:25,38.94
2017-11-18 10:11:30,40.12
2017-11-18 10:11:34,41.23
2017-11-18 11:11:43,42.27
2017-11-18 11:11:48,44.03
2017-11-18 11:11:53,44.38
2017-11-18 11:11:57,45.38
2017-11-18 11:11:02,46.52
2017-11-18 11:11:07,47.31
2017-11-18 12:11:16,49.14
2017-11-18 12:11:20,49.38
2017-11-18 12:11:25,50.32
2017-11-18 12:11:30,51.24
2017-11-18 13:11:39,51.42
2017-11-18 13:11:43,51.91
2017-11-18 13:11:48,52.56
2017-11-18 13:11:53,53.15
2017-11-18 13:11:57,53.32
2017-11-18 14:11:02,53.21
2017-11-18 14:11:06,53.3
2017-11-18 14:11:11,53.29
2017-11-18 14:11:16,53.2
